model - 1577688250,1577688252.507,0.65,0.2283,0.54,0.2611
model - 1577688250,1577688252.531,0.58,0.255,0.63,0.2283
model - 1577688250,1577688252.557,0.57,0.2467,0.63,0.2303
model - 1577688250,1577688252.581,0.49,0.2643,0.64,0.2255
model - 1577688250,1577688252.605,0.56,0.2421,0.53,0.2377
model - 1577688250,1577688252.629,0.6,0.2328,0.58,0.247
model - 1577688250,1577688252.655,0.51,0.2452,0.62,0.2197
model - 1577688250,1577688252.681,0.46,0.2623,0.67,0.2236
model - 1577688250,1577688252.705,0.56,0.2489,0.55,0.2387
model - 1577688250,1577688252.729,0.57,0.2413,0.63,0.2378
model - 1577688250,1577688252.753,0.54,0.2469,0.58,0.2408
model - 1577688250,1577688252.778,0.57,0.2427,0.62,0.2333
model - 1577688250,1577688252.805,0.55,0.2364,0.58,0.2377
model - 1577688250,1577688252.832,0.61,0.24,0.61,0.2322
model - 1577688250,1577688252.856,0.66,0.2352,0.61,0.2353
model - 1577688250,1577688252.88,0.58,0.2436,0.59,0.2356
model - 1577688250,1577688252.906,0.59,0.238,0.53,0.2425
model - 1577688250,1577688252.932,0.55,0.2518,0.63,0.2291
model - 1577688250,1577688252.959,0.65,0.2354,0.67,0.2344
model - 1577688250,1577688252.983,0.62,0.2373,0.59,0.2403
model - 1577688250,1577688253.012,0.63,0.2374,0.6,0.234
model - 1577688250,1577688253.038,0.57,0.2438,0.61,0.2336
model - 1577688250,1577688253.063,0.56,0.2458,0.56,0.2373
model - 1577688250,1577688253.087,0.53,0.2466,0.55,0.2442
model - 1577688250,1577688253.115,0.55,0.2483,0.7,0.2186
model - 1577688250,1577688253.139,0.55,0.2386,0.62,0.2377
model - 1577688250,1577688253.166,0.55,0.2439,0.64,0.2318
model - 1577688250,1577688253.191,0.65,0.2349,0.57,0.2303
model - 1577688250,1577688253.219,0.63,0.2213,0.61,0.2268
model - 1577688250,1577688253.243,0.61,0.2374,0.59,0.2298
model - 1577688250,1577688253.268,0.62,0.227,0.63,0.2092
model - 1577688250,1577688253.293,0.55,0.2485,0.73,0.2098
model - 1577688250,1577688253.322,0.54,0.2452,0.74,0.2159
model - 1577688250,1577688253.346,0.66,0.2368,0.59,0.2327
model - 1577688250,1577688253.37,0.61,0.2404,0.59,0.2372
model - 1577688250,1577688253.394,0.59,0.242,0.62,0.2276
model - 1577688250,1577688253.42,0.52,0.2477,0.51,0.2505
model - 1577688250,1577688253.445,0.57,0.2367,0.51,0.2494
model - 1577688250,1577688253.472,0.5,0.2505,0.65,0.2279
model - 1577688250,1577688253.496,0.58,0.2265,0.61,0.2231
model - 1577688250,1577688253.522,0.58,0.2314,0.65,0.2279
model - 1577688250,1577688253.546,0.56,0.2464,0.52,0.2438
model - 1577688250,1577688253.57,0.63,0.2355,0.67,0.2369
model - 1577688250,1577688253.594,0.62,0.2318,0.67,0.2256
model - 1577688250,1577688253.618,0.67,0.2297,0.61,0.2218
model - 1577688250,1577688253.644,0.63,0.229,0.62,0.2379
model - 1577688250,1577688253.669,0.61,0.2401,0.71,0.2148
model - 1577688250,1577688253.693,0.6,0.2304,0.68,0.2119
model - 1577688250,1577688253.717,0.52,0.2484,0.7,0.2184
model - 1577688250,1577688253.741,0.63,0.2264,0.72,0.2085
model - 1577688250,1577688253.767,0.56,0.2377,0.63,0.2188
model - 1577688250,1577688253.793,0.52,0.2434,0.7,0.211
model - 1577688250,1577688253.817,0.6,0.2382,0.61,0.2328
model - 1577688250,1577688253.841,0.67,0.2232,0.56,0.2299
model - 1577688250,1577688253.865,0.65,0.218,0.59,0.2184
model - 1577688250,1577688253.891,0.59,0.2503,0.6,0.239
model - 1577688250,1577688253.917,0.69,0.2223,0.68,0.2081
model - 1577688250,1577688253.941,0.62,0.2214,0.64,0.2225
model - 1577688250,1577688253.965,0.66,0.2135,0.65,0.2197
model - 1577688250,1577688253.994,0.58,0.2403,0.77,0.1888
model - 1577688250,1577688254.028,0.68,0.2099,0.57,0.2386
model - 1577688250,1577688254.056,0.67,0.2086,0.68,0.2088
model - 1577688250,1577688254.081,0.71,0.2109,0.72,0.2065
model - 1577688250,1577688254.106,0.58,0.251,0.57,0.2306
model - 1577688250,1577688254.135,0.56,0.2218,0.57,0.2298
model - 1577688250,1577688254.16,0.58,0.2298,0.69,0.211
model - 1577688250,1577688254.184,0.58,0.2277,0.71,0.2036
model - 1577688250,1577688254.216,0.63,0.2207,0.71,0.1914
model - 1577688250,1577688254.247,0.6,0.2411,0.6,0.2274
model - 1577688250,1577688254.271,0.59,0.2458,0.68,0.2158
model - 1577688250,1577688254.296,0.6,0.2323,0.6,0.2146
model - 1577688250,1577688254.32,0.59,0.2455,0.61,0.2287
model - 1577688250,1577688254.346,0.66,0.2132,0.62,0.22
model - 1577688250,1577688254.37,0.59,0.233,0.66,0.2213
model - 1577688250,1577688254.396,0.64,0.2246,0.62,0.2235
model - 1577688250,1577688254.42,0.64,0.2284,0.71,0.2155
model - 1577688250,1577688254.444,0.63,0.2334,0.65,0.215
model - 1577688250,1577688254.47,0.57,0.2348,0.68,0.2115
model - 1577688250,1577688254.496,0.61,0.2332,0.66,0.2277
model - 1577688250,1577688254.52,0.59,0.238,0.65,0.222
model - 1577688250,1577688254.544,0.76,0.2119,0.61,0.2267
model - 1577688250,1577688254.569,0.65,0.2231,0.66,0.2182
model - 1577688250,1577688254.598,0.67,0.2086,0.64,0.2235
model - 1577688250,1577688254.623,0.6,0.2332,0.65,0.2099
model - 1577688250,1577688254.648,0.69,0.1981,0.64,0.2098
model - 1577688250,1577688254.673,0.59,0.2274,0.69,0.203
model - 1577688250,1577688254.701,0.65,0.2174,0.65,0.2406
model - 1577688250,1577688254.726,0.6,0.2168,0.59,0.2163
model - 1577688250,1577688254.75,0.62,0.2329,0.65,0.1997
model - 1577688250,1577688254.775,0.61,0.2288,0.72,0.1902
model - 1577688250,1577688254.802,0.59,0.2338,0.63,0.2312
model - 1577688250,1577688254.827,0.6,0.2207,0.65,0.2163
model - 1577688250,1577688254.851,0.59,0.226,0.73,0.2013
model - 1577688250,1577688254.875,0.56,0.239,0.64,0.2282
model - 1577688250,1577688254.903,0.62,0.2244,0.68,0.2265
model - 1577688250,1577688254.927,0.58,0.2311,0.63,0.2242
model - 1577688250,1577688254.952,0.65,0.2263,0.62,0.2275
model - 1577688250,1577688254.976,0.58,0.2414,0.67,0.2197
model - 1577688250,1577688255.002,0.6,0.228,0.67,0.2239
model - 1577688250,1577688255.027,0.61,0.2173,0.68,0.2077
model - 1577688250,1577688255.061,0.58,0.2367,0.62,0.2229
model - 1577688250,1577688255.09,0.58,0.2578,0.72,0.2079
model - 1577688250,1577688255.116,0.67,0.2251,0.65,0.2113
model - 1577688250,1577688255.14,0.62,0.2147,0.62,0.22
model - 1577688250,1577688255.165,0.54,0.2614,0.56,0.2371
model - 1577688250,1577688255.189,0.59,0.2258,0.55,0.2356
model - 1577688250,1577688255.213,0.65,0.2281,0.69,0.216
model - 1577688250,1577688255.242,0.63,0.2206,0.63,0.2139
model - 1577688250,1577688255.266,0.68,0.2105,0.69,0.2097
model - 1577688250,1577688255.29,0.61,0.2209,0.62,0.2351
model - 1577688250,1577688255.315,0.59,0.2363,0.7,0.2062
model - 1577688250,1577688255.341,0.65,0.2182,0.67,0.2066
model - 1577688250,1577688255.366,0.61,0.2257,0.68,0.2235
model - 1577688250,1577688255.392,0.61,0.2397,0.73,0.2037
model - 1577688250,1577688255.419,0.69,0.2312,0.59,0.2533
model - 1577688250,1577688255.448,0.62,0.2193,0.7,0.2037
model - 1577688250,1577688255.476,0.6,0.2342,0.69,0.2041
model - 1577688250,1577688255.503,0.68,0.2248,0.68,0.2165
model - 1577688250,1577688255.529,0.68,0.2099,0.59,0.2349
model - 1577688250,1577688255.557,0.57,0.2348,0.66,0.2075
model - 1577688250,1577688255.584,0.54,0.2486,0.62,0.2319
model - 1577688250,1577688255.608,0.59,0.2343,0.59,0.2321
model - 1577688250,1577688255.633,0.63,0.2174,0.69,0.2027
model - 1577688250,1577688255.661,0.57,0.2359,0.7,0.2029
model - 1577688250,1577688255.687,0.59,0.2218,0.64,0.2137
model - 1577688250,1577688255.712,0.63,0.2222,0.68,0.2194
model - 1577688250,1577688255.736,0.61,0.2396,0.53,0.2408
model - 1577688250,1577688255.762,0.63,0.2179,0.69,0.2124
model - 1577688250,1577688255.786,0.72,0.2046,0.67,0.2186
model - 1577688250,1577688255.81,0.68,0.2073,0.61,0.2274
model - 1577688250,1577688255.835,0.69,0.2072,0.7,0.1998
model - 1577688250,1577688255.859,0.69,0.2193,0.68,0.1973
model - 1577688250,1577688255.888,0.62,0.2296,0.7,0.1887
model - 1577688250,1577688255.912,0.68,0.2056,0.65,0.2086
model - 1577688250,1577688255.936,0.64,0.2197,0.7,0.2063
model - 1577688250,1577688255.961,0.53,0.2681,0.66,0.2037
model - 1577688250,1577688255.982,0.62,0.218,0.65,0.2066
model - 1577688250,1577688256.011,0.7,0.1942,0.65,0.2099
model - 1577688250,1577688256.035,0.76,0.1822,0.69,0.2218
model - 1577688250,1577688256.059,0.54,0.2485,0.72,0.1869
model - 1577688250,1577688256.091,0.78,0.1772,0.67,0.2148
model - 1577688250,1577688256.125,0.6,0.2378,0.59,0.24
model - 1577688250,1577688256.155,0.54,0.2712,0.6,0.226
model - 1577688250,1577688256.185,0.7,0.1861,0.68,0.2014
model - 1577688250,1577688256.21,0.71,0.2135,0.66,0.2063
model - 1577688250,1577688256.237,0.67,0.1984,0.72,0.1938
model - 1577688250,1577688256.264,0.78,0.1841,0.73,0.1906
model - 1577688250,1577688256.29,0.62,0.2206,0.65,0.2192
model - 1577688250,1577688256.315,0.67,0.2137,0.72,0.2015
model - 1577688250,1577688256.342,0.78,0.1742,0.65,0.2195
model - 1577688250,1577688256.368,0.65,0.2245,0.59,0.2399
model - 1577688250,1577688256.392,0.68,0.2064,0.73,0.1884
model - 1577688250,1577688256.416,0.65,0.2067,0.64,0.2068
model - 1577688250,1577688256.443,0.79,0.188,0.68,0.2056
model - 1577688250,1577688256.468,0.72,0.2068,0.8,0.1682
model - 1577688250,1577688256.492,0.72,0.1952,0.63,0.2333
model - 1577688250,1577688256.516,0.74,0.1786,0.6,0.2359
model - 1577688250,1577688256.54,0.61,0.2414,0.64,0.2132
model - 1577688250,1577688256.57,0.66,0.1956,0.67,0.1954
model - 1577688250,1577688256.594,0.7,0.1831,0.71,0.2011
model - 1577688250,1577688256.618,0.7,0.1915,0.66,0.2204
model - 1577688250,1577688256.642,0.68,0.193,0.73,0.192
model - 1577688250,1577688256.671,0.73,0.1769,0.65,0.2033
model - 1577688250,1577688256.696,0.72,0.1912,0.69,0.2037
model - 1577688250,1577688256.72,0.69,0.2155,0.72,0.192
model - 1577688250,1577688256.744,0.73,0.1876,0.71,0.1998
model - 1577688250,1577688256.771,0.65,0.2151,0.66,0.2043
model - 1577688250,1577688256.795,0.58,0.2276,0.79,0.1821
model - 1577688250,1577688256.819,0.69,0.207,0.71,0.1912
model - 1577688250,1577688256.843,0.74,0.1862,0.73,0.1914
model - 1577688250,1577688256.869,0.71,0.1894,0.75,0.1713
model - 1577688250,1577688256.898,0.68,0.2123,0.84,0.1518
model - 1577688250,1577688256.923,0.71,0.1969,0.65,0.2146
model - 1577688250,1577688256.947,0.72,0.1911,0.65,0.2234
model - 1577688250,1577688256.972,0.76,0.1761,0.68,0.2068
model - 1577688250,1577688257.0,0.74,0.1964,0.63,0.2043
model - 1577688250,1577688257.025,0.7,0.1942,0.78,0.1702
model - 1577688250,1577688257.05,0.72,0.1836,0.75,0.1799
model - 1577688250,1577688257.074,0.7,0.2021,0.65,0.2285
model - 1577688250,1577688257.103,0.65,0.2076,0.7,0.192
model - 1577688250,1577688257.132,0.59,0.2368,0.66,0.2086
model - 1577688250,1577688257.161,0.71,0.1874,0.65,0.2189
model - 1577688250,1577688257.191,0.72,0.1998,0.77,0.1853
model - 1577688250,1577688257.219,0.64,0.2068,0.76,0.1756
model - 1577688250,1577688257.243,0.71,0.1717,0.69,0.1955
model - 1577688250,1577688257.267,0.75,0.18,0.69,0.1935
model - 1577688250,1577688257.291,0.61,0.2217,0.69,0.1897
model - 1577688250,1577688257.318,0.77,0.169,0.63,0.2153
model - 1577688250,1577688257.343,0.67,0.2204,0.68,0.2072
model - 1577688250,1577688257.367,0.75,0.1866,0.65,0.2153
model - 1577688250,1577688257.391,0.62,0.2371,0.73,0.1833
model - 1577688250,1577688257.415,0.64,0.2424,0.76,0.1572
model - 1577688250,1577688257.443,0.72,0.1874,0.75,0.165
model - 1577688250,1577688257.467,0.64,0.2029,0.66,0.2167
model - 1577688250,1577688257.491,0.61,0.2232,0.74,0.1967
model - 1577688250,1577688257.515,0.81,0.1672,0.77,0.1866
model - 1577688250,1577688257.544,0.71,0.1986,0.68,0.1999
model - 1577688250,1577688257.569,0.65,0.212,0.65,0.2168
model - 1577688250,1577688257.594,0.71,0.1932,0.65,0.2041
model - 1577688250,1577688257.618,0.64,0.2121,0.68,0.2055
model - 1577688250,1577688257.646,0.6,0.2221,0.8,0.1604
model - 1577688250,1577688257.671,0.73,0.1868,0.63,0.2245
model - 1577688250,1577688257.694,0.64,0.2236,0.71,0.2013
model - 1577688250,1577688257.719,0.69,0.2027,0.76,0.1915
model - 1577688250,1577688257.746,0.71,0.2,0.73,0.1828
model - 1577688250,1577688257.77,0.73,0.187,0.74,0.1754
model - 1577688250,1577688257.794,0.64,0.2235,0.74,0.1815
model - 1577688250,1577688257.818,0.75,0.1777,0.76,0.1598
model - 1577688250,1577688257.842,0.72,0.192,0.74,0.1934
model - 1577688250,1577688257.87,0.6,0.2324,0.73,0.1947
model - 1577688250,1577688257.894,0.64,0.2224,0.78,0.1678
model - 1577688250,1577688257.918,0.72,0.203,0.66,0.2126
model - 1577688250,1577688257.942,0.69,0.2019,0.72,0.1826
model - 1577688250,1577688257.968,0.63,0.2009,0.69,0.2099
model - 1577688250,1577688257.996,0.7,0.197,0.73,0.1872
model - 1577688250,1577688258.02,0.67,0.194,0.75,0.1738
model - 1577688250,1577688258.044,0.68,0.2171,0.71,0.1862
model - 1577688250,1577688258.068,0.58,0.2342,0.71,0.194
model - 1577688250,1577688258.095,0.68,0.2025,0.71,0.1916
model - 1577688250,1577688258.122,0.74,0.1813,0.72,0.2004
model - 1577688250,1577688258.149,0.67,0.2172,0.72,0.1852
model - 1577688250,1577688258.174,0.69,0.1957,0.74,0.1768
model - 1577688250,1577688258.201,0.75,0.175,0.67,0.1924
model - 1577688250,1577688258.229,0.67,0.1955,0.69,0.201
model - 1577688250,1577688258.254,0.69,0.1923,0.7,0.2035
model - 1577688250,1577688258.28,0.74,0.201,0.7,0.2088
model - 1577688250,1577688258.308,0.73,0.1848,0.75,0.1714
model - 1577688250,1577688258.333,0.76,0.1729,0.77,0.1626
model - 1577688250,1577688258.357,0.71,0.1887,0.71,0.1926
model - 1577688250,1577688258.383,0.64,0.2105,0.71,0.1874
model - 1577688250,1577688258.411,0.72,0.2022,0.7,0.2077
model - 1577688250,1577688258.435,0.71,0.1884,0.75,0.1732
model - 1577688250,1577688258.459,0.8,0.166,0.78,0.1569
model - 1577688250,1577688258.483,0.69,0.1907,0.69,0.2099
model - 1577688250,1577688258.509,0.63,0.2144,0.76,0.1574
model - 1577688250,1577688258.535,0.69,0.2076,0.68,0.1905
model - 1577688250,1577688258.559,0.6,0.224,0.74,0.1763
model - 1577688250,1577688258.583,0.67,0.2091,0.74,0.1815
model - 1577688250,1577688258.607,0.74,0.1867,0.74,0.1515
model - 1577688250,1577688258.634,0.72,0.1722,0.73,0.1726
model - 1577688250,1577688258.658,0.77,0.182,0.75,0.1679
model - 1577688250,1577688258.683,0.68,0.1972,0.68,0.1842
model - 1577688250,1577688258.707,0.67,0.1985,0.7,0.1791
model - 1577688250,1577688258.731,0.7,0.1809,0.77,0.1665
model - 1577688250,1577688258.758,0.73,0.1665,0.75,0.1748
model - 1577688250,1577688258.783,0.7,0.187,0.72,0.1716
model - 1577688250,1577688258.807,0.63,0.2371,0.74,0.1812
model - 1577688250,1577688258.831,0.65,0.2118,0.71,0.1892
model - 1577688250,1577688258.859,0.7,0.2038,0.73,0.1791
model - 1577688250,1577688258.883,0.69,0.2101,0.72,0.192
model - 1577688250,1577688258.907,0.76,0.1575,0.67,0.2088
model - 1577688250,1577688258.932,0.71,0.1884,0.75,0.1727
model - 1577688250,1577688258.96,0.76,0.1781,0.75,0.1694
model - 1577688250,1577688258.986,0.76,0.1741,0.66,0.2111
model - 1577688250,1577688259.011,0.62,0.2156,0.75,0.1751
model - 1577688250,1577688259.036,0.72,0.1854,0.7,0.1995
model - 1577688250,1577688259.064,0.72,0.1937,0.64,0.2009
model - 1577688250,1577688259.092,0.67,0.2259,0.73,0.1695
model - 1577688250,1577688259.117,0.73,0.1743,0.79,0.1535
model - 1577688250,1577688259.143,0.7,0.2093,0.74,0.1733
model - 1577688250,1577688259.174,0.67,0.1949,0.74,0.1741
model - 1577688250,1577688259.198,0.62,0.2107,0.75,0.1625
model - 1577688250,1577688259.222,0.67,0.2135,0.76,0.18
model - 1577688250,1577688259.247,0.73,0.1775,0.72,0.194
model - 1577688250,1577688259.275,0.65,0.2182,0.71,0.1884
model - 1577688250,1577688259.304,0.75,0.1862,0.73,0.1768
model - 1577688250,1577688259.328,0.66,0.1987,0.73,0.2023
model - 1577688250,1577688259.352,0.73,0.1622,0.73,0.199
model - 1577688250,1577688259.381,0.69,0.2121,0.74,0.1821
model - 1577688250,1577688259.405,0.78,0.1591,0.75,0.1699
model - 1577688250,1577688259.429,0.75,0.177,0.74,0.1963
model - 1577688250,1577688259.453,0.7,0.2048,0.74,0.1773
model - 1577688250,1577688259.48,0.66,0.2033,0.79,0.162
model - 1577688250,1577688259.505,0.73,0.1886,0.66,0.1938
model - 1577688250,1577688259.529,0.71,0.1785,0.73,0.1801
model - 1577688250,1577688259.553,0.65,0.2085,0.72,0.1731
model - 1577688250,1577688259.577,0.73,0.1885,0.77,0.1669
model - 1577688250,1577688259.606,0.73,0.1809,0.74,0.183
model - 1577688250,1577688259.629,0.73,0.1763,0.81,0.1366
model - 1577688250,1577688259.653,0.73,0.1646,0.73,0.1624
model - 1577688250,1577688259.679,0.65,0.221,0.81,0.1716
model - 1577688250,1577688259.706,0.75,0.1594,0.74,0.1855
model - 1577688250,1577688259.731,0.79,0.1342,0.71,0.1742
model - 1577688250,1577688259.755,0.73,0.1765,0.79,0.1729
model - 1577688250,1577688259.781,0.71,0.1862,0.74,0.182
model - 1577688250,1577688259.809,0.76,0.1512,0.81,0.1494
model - 1577688250,1577688259.834,0.79,0.155,0.7,0.1875
model - 1577688250,1577688259.858,0.75,0.1663,0.71,0.1863
model - 1577688250,1577688259.883,0.72,0.1917,0.72,0.1612
model - 1577688250,1577688259.911,0.62,0.2135,0.77,0.1638
model - 1577688250,1577688259.935,0.74,0.1929,0.69,0.1909
model - 1577688250,1577688259.959,0.8,0.1657,0.73,0.1936
model - 1577688250,1577688259.984,0.7,0.187,0.78,0.1687
model - 1577688250,1577688260.011,0.72,0.1893,0.77,0.1583
model - 1577688250,1577688260.035,0.71,0.1933,0.71,0.2131
model - 1577688250,1577688260.06,0.7,0.1955,0.7,0.1882
model - 1577688250,1577688260.084,0.69,0.1947,0.73,0.175
model - 1577688250,1577688260.112,0.75,0.166,0.74,0.1894
model - 1577688250,1577688260.136,0.7,0.1684,0.8,0.1561
model - 1577688250,1577688260.162,0.65,0.1901,0.74,0.1811
model - 1577688250,1577688260.189,0.68,0.1965,0.65,0.2132
model - 1577688250,1577688260.217,0.73,0.1954,0.68,0.2019
model - 1577688250,1577688260.243,0.69,0.1971,0.75,0.1503
model - 1577688250,1577688260.267,0.81,0.1683,0.69,0.1907
model - 1577688250,1577688260.292,0.69,0.1999,0.63,0.2441
model - 1577688250,1577688260.323,0.68,0.2061,0.8,0.1688
model - 1577688250,1577688260.354,0.74,0.1823,0.75,0.1877
model - 1577688250,1577688260.379,0.68,0.2041,0.62,0.2424
model - 1577688250,1577688260.404,0.58,0.2838,0.76,0.1705
model - 1577688250,1577688260.437,0.82,0.1614,0.79,0.1666
model - 1577688250,1577688260.468,0.73,0.1907,0.74,0.1889
model - 1577688250,1577688260.497,0.82,0.1516,0.62,0.2397
model - 1577688250,1577688260.521,0.68,0.1947,0.76,0.1858
model - 1577688250,1577688260.549,0.71,0.1866,0.8,0.1756
model - 1577688250,1577688260.573,0.71,0.1938,0.7,0.2011
model - 1577688250,1577688260.597,0.73,0.1794,0.67,0.1966
model - 1577688250,1577688260.622,0.7,0.2162,0.72,0.1599
model - 1577688250,1577688260.651,0.65,0.2005,0.74,0.1891
model - 1577688250,1577688260.675,0.63,0.222,0.8,0.148
model - 1577688250,1577688260.701,0.71,0.2024,0.75,0.1812
model - 1577688250,1577688260.725,0.74,0.1771,0.71,0.1881
model - 1577688250,1577688260.754,0.79,0.1628,0.72,0.1967
model - 1577688250,1577688260.778,0.64,0.2211,0.74,0.184
model - 1577688250,1577688260.802,0.72,0.177,0.76,0.1949
model - 1577688250,1577688260.826,0.66,0.197,0.73,0.1767
model - 1577688250,1577688260.854,0.72,0.1637,0.76,0.1633
model - 1577688250,1577688260.881,0.74,0.1797,0.77,0.1581
model - 1577688250,1577688260.905,0.7,0.1862,0.74,0.1863
model - 1577688250,1577688260.93,0.7,0.1711,0.73,0.1737
model - 1577688250,1577688260.959,0.61,0.2452,0.77,0.1586
model - 1577688250,1577688260.985,0.79,0.1677,0.73,0.1806
model - 1577688250,1577688261.01,0.75,0.1849,0.72,0.1676
model - 1577688250,1577688261.035,0.73,0.1623,0.75,0.2027
model - 1577688250,1577688261.062,0.73,0.1658,0.72,0.1752
model - 1577688250,1577688261.09,0.75,0.1566,0.75,0.1653
model - 1577688250,1577688261.115,0.72,0.1808,0.84,0.1299
model - 1577688250,1577688261.139,0.73,0.1668,0.75,0.1866
model - 1577688250,1577688261.168,0.79,0.1668,0.78,0.1731
